PROVIDER-ID,PROVIDER-INFO,PROVIDER-CONTACT,PROVIDER-LOCATION
16528,LSCJSEH,839-710-1717,3.871864355365844 7.492120420610509
82066,CWMKP,205-574-2459,59.94726300126317 44.858920162169014
82073,HPLQUOYF,471-249-2269,-46.96073628650068 147.14029456252322
49305,EYHNO,552-671-4790,-68.66333901674157 122.1726487861098
82075,XMBMILCP,103-456-7288,-52.73237536536621 15.845140993437346
49307,OLKNLY,870-371-6466,-71.15016392558454 78.63110341160616
16540,JSPNTPSO,807-392-2445,-44.22221457554683 47.32560205932066
49308,NSCTSX,179-216-8274,47.24182682011906 160.1630204916869
49309,JVYPRSYKW,553-729-7327,-57.410036398241964 83.48566612969329
49311,FDHRC,384-187-6214,-72.13883838860411 101.32786341919409
82085,IRYBYODQ,495-207-6724,-18.939387951136 25.987541899180734
49318,BYLTVTRT,243-271-7418,-2.3622639286137144 97.02443231617796
16554,JLTQWUBB,705-110-2753,52.7451325752956 142.37398033900257
49322,WOAGFE,301-453-9008,13.483044379179049 130.9512939672501
16555,JJIJARLRT,546-125-3083,65.90307294419463 98.36900775833885
82090,APMWHQQGJ,113-670-7708,61.19507526972325 124.16566217046794
49324,BUMYTE,981-654-9428,42.30320034217749 163.27253459500002
82093,PPYAK,863-308-3712,-55.49564121287263 52.70150478027632
49326,PJRXPXNRN,143-386-3483,20.98282454085235 153.55662532589074
82094,YPVBACCRW,973-229-7135,-8.402324217906681 173.22831985042632
49331,EWXUIOIO,445-394-6444,-80.7307792015926 138.8699168900894
82102,QOHUDOA,363-215-5002,-80.68748011884594 93.15861079216697
49336,GTFSQE,232-122-4989,-73.31954465965214 59.661489237055356
49338,AXQVMO,823-542-9640,41.20792706311303 133.44524934791716
16571,NCLYK,964-662-6525,-4.711244999666121 165.54668366921442
16572,TUJIYU,268-231-3771,14.886478487924279 72.54903859327892
16577,FVFRSDHQI,185-689-4313,51.75172526162163 125.35469789337066
82114,OWVHY,118-727-8585,-27.73281694179559 60.70241554268986
82117,LLUQS,605-377-5499,12.494846104073815 64.52142834988487
16583,JBBQH,698-271-4510,-22.00932334564608 54.64688955483608
82121,NCVIGV,424-735-5962,-53.53649286651187 114.12097236101225
49352,RCAYAKA,123-139-3922,-18.22433837896581 124.479932847899
49356,BHRVVP,879-544-4041,7.4534114894344015 19.36524804116322
16590,KFBMEGKPW,340-124-3619,59.33952966323142 172.11113756195707
16591,RGYOIUH,782-700-5689,-53.72458210788026 120.84361654449083
49365,VYWQJK,543-216-9090,90.44638063776779 84.09815837307671
82134,CDYWA,219-696-1369,16.914143803136284 132.1230345653925
49367,EUREIDPGX,453-306-1498,6.75193954653183 165.3095127828495
16602,TCBDOW,393-399-9588,41.399219418516424 149.58414393501593
16605,UWANBCC,871-234-1556,21.3776806191636 121.94451661719206
49373,YFOLV,269-457-9596,-61.67608106843786 103.5297630323669
49375,IXUFPDHB,237-413-3001,75.56542930268486 122.9297293840578
16610,APCAKVXHN,329-331-2499,-18.182013985231052 163.6698052053452
49380,DLTNYEPSM,878-424-9114,10.338797888285342 19.60687711398891
82148,WOTXGAGTC,489-122-7686,-1.6902796240267293 107.06006786566174
49387,RYFULSCX,839-443-4067,-4.1706417629515045 156.92897200139612
82158,DBIHVLO,812-231-3212,7.597076648853644 71.4523459960724
49391,GPHMGVQB,265-359-1858,-42.18687691617142 43.089301731851336
82164,YCYCIQLJ,104-321-2496,-25.41181542372985 170.79947776842195
16630,YFUAQ,768-624-7469,26.046798191964 47.62231910478048
82166,OBJLAFRRR,592-484-4056,10.568972348856036 61.35120354262645
16631,UYNGYGR,399-247-3520,-10.80641921281756 70.5358630289858
49400,BCVEO,366-253-6887,68.00870518281971 132.37545793004202
82168,MERPJ,519-608-4020,-57.515424412038094 120.9609465931717
16634,WTBYKK,225-668-2580,46.72394270583089 116.04452408158286
16635,CARBWF,240-483-2512,-76.225271417765 57.13841105114775
82170,ITSJDS,335-622-3648,31.687207565201277 105.43666197780323
82172,IMOUU,573-221-8652,3.321038814168645 140.30085583704232
49405,MPMPE,492-286-5718,-85.11133475171408 114.92118406301381
16639,MPTAQUIF,105-708-4081,85.43605046414098 90.1539751385957
16642,IIWOV,999-229-1022,87.43758415104179 174.41858378010883
82181,NTKIONBC,340-156-1838,8.151035661156712 99.21293309359221
82180,OUEXKFTS,998-480-7731,87.52472793361878 169.1571795762615
82183,XWCFNDH,237-647-5453,-39.838977322265826 142.20766868961528
16646,GUTULYTYJ,997-380-8494,-35.04218307517791 70.58395631462466
49415,ACVHGY,308-570-1587,39.61769404816579 150.1351020433417
82189,GWDQBLT,207-557-3290,-10.270857434839726 155.02957106152664
49423,YHNYW,921-344-1958,-61.21352320165869 38.30679828140207
16655,GCXAAMGY,433-347-9280,46.4778437590241 170.57613490739357
16656,TPEOSYWFO,905-275-4026,3.19047860094129 25.917380418992554
82192,LKLXLQ,286-190-8205,-15.231180391520198 171.33137873142365
16661,BSFXEUAAC,238-497-5577,25.626742388268212 16.242022170209168
49430,EDYIJAE,267-339-2137,-43.17381992660573 135.97375946258308
16663,ASVFBHQ,895-217-9992,13.359093406681694 166.56056066997775
16664,DDQJELYDT,395-673-8952,75.73109580461792 72.00061442633933
49433,VVPROJR,177-352-5805,-63.13281021087319 133.3013094680866
49435,REOLHEJY,476-250-2691,-60.87765424808118 64.58500176524359
82207,KNHJGEYG,399-110-2573,-81.23726278378163 111.69938901567939
49439,VGULOAONX,300-676-5363,-37.87769314088917 71.32677655143692
16672,ABBHXEVH,825-658-7971,-10.128413393035927 75.47246815047846
82209,DYMYLMC,317-196-5595,84.55209667628901 19.469629094648347
49442,YTQQE,511-719-3430,-75.975730717077 81.63091832841825
82215,ROWKEDPWV,859-259-6174,67.49645749637318 120.34807877811323
49449,XICALMD,169-217-9495,57.79793025556893 65.56007815097564
82219,RAYLIPEP,660-216-3912,-49.06747166333134 0.9272104589178896
49451,YVPMVE,646-474-2177,-32.6912173314189 130.93891863907936
49452,RYSRMD,485-392-4092,-58.55400400758968 142.30268656410206
82225,VGSBEELIW,766-655-9018,63.16718764613489 172.8925289211803
49461,FAVBH,522-563-4116,64.02407110686923 118.93973309948767
82234,DNEJHLFH,334-538-2087,82.87616073694295 173.0150247521426
16699,RPAIXY,109-286-1936,77.53678458352428 2.247279374459422
49469,BQPAK,310-232-3902,-81.72049405586745 78.54501794030622
82239,KFWXWQEK,917-475-6096,-37.203621434456025 44.806884102702845
16702,FEYYY,625-353-2027,41.14707995131289 56.027522294199144
82241,DBRJW,741-605-1114,21.019187905013382 122.20615466975585
82240,HSFGQUVK,462-303-2710,-57.37755449702726 128.25425135767938
16707,KEJARC,668-716-6818,-15.894818955844144 123.96233084629696
16711,YFBQU,918-550-6600,43.05209807897759 2.1384044832941407
49481,HGJUKHEQY,368-561-8872,-15.602557669050086 78.46421986336719
16714,JPRYRK,695-403-3810,-63.33427797232551 25.45063717356308
82251,AEOUSJMT,356-448-4272,90.48714219431795 61.209226798382474
49482,UJEKG,824-656-3004,-53.31678594880573 138.01963735416416
49483,QSOTQFT,299-468-8710,21.189232414700925 164.86710584540577
82255,UFVYY,587-168-1832,23.68705897465675 69.08374855245926
16721,ESDWBU,783-227-4587,-49.970310386370734 3.863261562603711
49491,HVPMYDJDV,428-256-1160,-20.482422310362836 61.96929404636661
82262,QYGOGTQWI,896-245-7012,84.45755503941615 91.24171456130621
49495,EAXFBAI,751-488-8945,81.52359004144012 112.16684902286603
16732,JMVNKTR,627-242-7407,-2.4770954779671257 24.54153697783863
16736,FPYOUPDK,466-567-3769,-38.267222646769476 162.17838665740766
49504,NRLBTS,653-479-3594,-2.0531040773301896 72.30047335070512
16739,ECJEU,387-372-5447,61.39341140382217 150.21625311197747
16744,WLIMSY,575-551-5496,-6.6495085756426136 23.585500510019564
16747,OTRPUREQL,335-196-6797,84.38328796885554 110.94921404881053
82282,OSARO,201-385-6093,41.90574918794118 14.642564032311224
49517,MSSBNUF,620-325-3145,-83.81818609249638 159.01129663808922
49519,PAKHIW,867-472-1754,-32.17315332813015 125.3562919149889
16753,WQQDQYCLA,771-551-8778,-3.5424102382800413 140.91590981183714
49523,CMAUYIUC,796-534-8195,4.9274898130161375 156.7154142745108
16755,RGBKIP,893-127-1950,77.83667215321626 104.35071852885319
49524,PONNPEY,620-181-7761,-23.062716730512193 58.890716878743724
82295,NSAEMMXRN,912-524-9192,59.08547137256781 75.56808025422428
82294,TWHQB,245-392-5707,28.391676867421353 45.84975834550304
49528,EIVDYPJIN,187-621-8115,29.767575973087844 5.731216251149233
16760,BNLIGCYJ,232-714-1063,27.688380944940647 40.65619417410014
16762,DLKBJU,578-182-3080,-17.584863089519473 0.6282368429731656
82298,WMUXVT,425-326-1875,-81.6622336677933 21.73149679484096
16766,JQJJN,790-218-6353,-13.606771563276581 162.12395379528022
82304,LPBBOIKLO,836-646-3982,-52.47442318560303 111.39287520602475
82309,LFWGGL,874-729-3666,60.92949712149323 173.08383339980415
82308,NSRLBA,522-209-1227,-20.146695328587114 8.92370126827018
49542,WFEOUMIBM,834-556-1478,58.231592045996706 64.27483419579667
16775,IVHDYK,709-728-5250,-77.47501950504613 173.28130810721106
16776,QPHVX,440-257-9877,-48.77866160769317 162.9246974432855
82313,CMSPYW,849-237-5941,-41.69138433758426 59.30196568808461
16778,PYPUN,498-155-2629,14.177384124670283 174.20426833222967
49546,BGLQHTMQ,640-670-6348,-59.683569446016875 122.92386548447476
49547,MORYT,826-324-5674,-63.503224608133095 163.88660798637918
82317,IVSRX,741-585-9560,-42.9799901507227 71.51648371476799
49549,TXQXNLKY,651-408-8835,82.86142329016505 118.83228031169482
82319,YDRGXEY,746-297-7845,38.944871893142164 63.878209533023586
82321,TAVQOFHRV,767-129-7975,74.32657992845824 33.75184020017994
82322,DOSLSXKGQ,329-695-6225,6.173549354621471 141.84402270537396
16789,DFGFYKQYM,940-683-1895,22.23632417485608 102.90466634253956
49557,RPJKJGVLN,326-667-7284,50.12702106050597 84.73116600590139
16791,JPKTRK,588-147-2054,90.41492263492924 177.0074225098149
16793,KQOVW,648-216-6286,71.0914284309311 150.04317813007847
49568,VGXYBY,647-145-1260,66.78313533451592 83.64605414377309
82338,PJNDSAUVC,276-155-3424,-76.38956719749507 38.95115264292839
16804,FIPTRPYRC,124-625-6656,30.40501082673343 101.91190630495362
49572,EMOMRNYY,314-597-1602,-19.827060895304967 125.07612316467493
16805,WEKHTTT,693-337-1768,-14.01661350548433 163.81557575378503
82342,OWXTW,241-531-7520,-45.40806919653983 170.00754838054308
82345,SGWGU,811-634-6768,-83.0087882609496 122.27141945344282
16811,KNVIEPL,941-223-7697,65.09211600817963 84.81015785569626
49582,FUPCWJAYE,441-535-8962,-46.04884509448892 94.0910102229779
49585,JPYSFGTM,707-606-1707,-80.59756094323932 31.49527166538107
49588,ALQMOYOAG,319-663-6195,-37.14284876955107 135.47580784618057
82356,NUQITFO,170-118-9847,-87.91593923097993 80.06233865513333
49590,CXRQH,259-472-4102,-83.63041675465357 164.9570942197139
49591,YKUSWNCUW,304-612-6889,-29.08470316312311 75.25278022938981
82361,VTAIUIJB,486-305-4851,39.209321868595964 132.5956132363079
16826,XCCIBTPXY,791-302-6076,89.40196857898601 132.60046440177675
82362,GINIUGIBP,198-273-1416,-21.873526326990472 21.52386647408628
16828,BLJQX,710-724-5631,36.385035728386285 8.711853699615668
82364,NAAIJWY,879-246-9792,40.92576735311425 82.59067676672679
82367,UFLYUJBO,205-540-2539,-3.723084700013686 163.96370898603757
49601,KMTLPRL,620-292-5153,36.29343767079871 124.95076162013224
82373,BLSKMPX,941-675-6298,-64.32633203267157 13.96739972011899
82372,TTMDJICL,557-697-6421,-61.41067000833553 135.93119061955184
49608,CGQAFHPW,676-202-4336,46.96242098589147 57.21618351804929
82379,OSLBLWPX,828-540-5322,5.343117047573202 131.4022613731287
82381,YAXCJVNID,876-335-2574,-50.92847206684598 106.30557348573406
49614,QNOIS,561-312-2369,-18.074983952641603 147.18190491964478
82383,XGLVI,333-119-5659,-22.3041882327489 38.996668339367936
49616,CRFGPHF,360-503-4826,35.74907845776046 88.7108981673381
82385,IEQXQDU,305-327-5538,-19.830314970181362 14.178495867447486
82384,PWQRSLY,592-681-1360,-64.5889790356623 95.35033525127538
16850,SEHEWFHQJ,961-127-4603,-48.34155952019655 166.47787726282345
82386,ELLSKUQF,248-548-7608,-8.637150390436304 79.17334232320543
82390,MLEDRKNSH,769-316-5032,29.4909414746285 16.863826315234686
16857,VSMOO,349-536-3045,73.08290051331579 130.049730513706
49625,FVQWIYKAU,127-261-2719,-39.733240335803146 102.09845796985164
82392,CLGQSTO,495-575-9935,30.2126307407342 136.1554312514632
16859,HADOH,148-433-1492,33.83651819235975 144.29752291755625
16864,UEQIOYL,304-724-1352,7.800477063345014 102.77756960710423
49636,CTURRIFH,807-262-3424,-57.62369403073448 42.18103296199053
82406,WEEDHKTC,473-358-4526,15.618247979872748 135.43185153481866
49642,DRIGPP,987-305-2009,67.55534658584753 75.81803096924747
16876,MGYHRF,461-724-2861,-17.50302623561788 116.86037499423657
16880,HQULL,178-226-7323,11.230625997266628 90.7996077143844
49648,BXSYOPK,921-684-3245,54.76686464040836 131.43627980103201
82416,GBEIHUSX,196-649-1355,-43.80688611711627 128.81016634780408
49649,HSBGOIP,233-451-6107,65.17991864748615 54.86565073744601
16883,NNQFQDCS,508-625-5171,43.237150029772806 121.50954119501633
16885,OWRHHIGSH,629-696-4296,-17.856038225539407 24.847794369691385
82420,HANHEJQG,501-134-8155,-67.77199994105376 153.48703079720818
82425,HSAYUYF,241-248-4216,-25.296654858900823 69.53167506849753
16888,GUSCDDRY,802-227-7230,-81.09792261349577 42.803436414280014
16890,HKXTNUYPO,614-621-6248,-5.535846069728436 27.18926783908167
16891,BXLWSSY,896-741-3757,25.850201441950446 73.2981997967512
82426,UFYXPCMYY,334-402-6665,-43.419151458540156 87.51597801623035
49660,WSRYR,344-397-5056,-58.49371070432032 66.40620955070075
82431,YFXYN,237-311-5884,-17.003668787912474 175.3636078862124
49664,QQDYBW,641-712-3035,-89.00776031647565 63.70246212612878
16900,DAPHKPRP,775-244-4002,-84.64103574937857 40.51326516636864
49668,UXXAES,994-170-3959,-81.64569686836671 79.77257799312345
82439,BTJUYJ,335-624-2352,41.42770032895197 90.30354970362585
49674,HAOMXOAW,149-726-3329,67.06708242668867 36.2934151863534
16906,DHUAPIAOV,835-526-2104,28.320488005103144 49.54355199922983
16912,YQHJYLV,263-217-2906,-40.32165811385575 165.40031889547924
16914,RKLOO,961-294-2796,-33.33876673749427 38.160849814833966
49684,QWUYY,388-572-2827,-86.87884338369614 131.51619114209518
82452,IITVBFM,739-119-2849,-43.462821713900276 14.461311684890084
49686,AYTMS,598-716-2946,-58.47049289332004 10.822529144562088
49690,MHDDETDM,850-440-8124,-40.80895635339199 53.71059413189182
82459,XRXGL,499-448-3393,19.359201217415034 167.46356804845743
49694,WRPWAMCBS,829-141-7185,-31.45853751716656 96.98643988964368
82462,XYMRTQLQD,991-499-6244,54.238119728114384 66.39218304616902
82465,QCPFPNNY,438-717-8238,68.95024938541209 84.89646055707017
82467,RSEKGBWC,408-462-4325,-19.751920604045807 19.4897828330055
82474,VUQRF,412-421-2774,-83.86341974280235 10.80773833168392
82477,SBKNQCS,326-347-2200,16.275218379676957 113.22226582946335
82476,XYGPH,465-406-9279,-40.224162442955944 180.69268270601165
82479,BSBULU,795-598-1767,49.656517155257376 54.6303313128229
16945,SGLIUSJMQ,780-553-4812,11.114797818272152 145.55979750748287
82482,AMXOHPUO,551-522-1899,8.597310610460838 179.8947725321387
16948,LCBWXCVS,248-526-4251,67.8850725983022 151.7085105520159
82487,QKXJAGQLB,909-246-8872,22.737817009436213 66.06597906711158
16952,OBBBP,305-330-4246,-24.09686939947524 175.7239951609031
16955,MLPAMR,614-476-2733,-86.19366440152106 103.80184632057835
82490,SFTDSGXXB,872-617-5942,26.007940892089465 169.21094019138448
82493,FKQVPLTK,370-120-6262,-64.4873797770866 85.11933172719985
16958,HDGQPIT,567-199-1243,64.4061824317323 81.75440326043812
49728,CCVCCX,966-647-8176,5.706929740931258 51.232339064812216
16962,PJEYVN,987-424-8974,44.07023883219526 12.491507180915688
82499,PYNCKFXY,830-480-3148,-41.64133494446957 158.52221952124165
82503,RVEWU,928-121-9229,73.56556700409274 48.979391530034654
16966,DKELYKSKL,521-599-5978,-54.9070152925611 11.567074965241163
16969,BWHRMIC,651-539-1332,-58.42824701517875 149.7529035104848
82506,HRHKOV,997-351-9923,-18.13533556092534 24.942162373610497
16976,BWNORP,506-439-6139,-67.5944897053242 99.07972973877823
16977,ERWLIY,124-345-1173,41.84555294292099 127.19610139948628
82521,KFNTWPNBN,550-429-7541,-15.945886201078793 99.94122749590535
16985,CGDSWY,540-118-1347,-18.244758915251012 32.0062095043691
16986,BTBFLAXAO,351-661-1205,70.58409030879824 173.193913412807
49762,HKQMKEY,357-469-2009,-80.3258572044819 146.0211902551167
49765,DCYVHASM,957-399-7549,-61.69714625339071 66.1996172151214
49768,CTFQON,850-578-3742,-58.15593902135283 155.3104589369157
49770,IYROGGFN,575-434-3329,-5.280277767643327 163.95155697994298
82538,BUBTLRR,124-607-3900,82.0833571146072 129.65692381315154
17006,WBELBMVY,653-737-9385,46.17815829540612 111.8690754243717
82542,XYDVPEUPC,985-379-8234,-30.777933146229387 180.15348747709913
17010,NDGJI,118-123-9448,62.01233862392871 162.98559654162057
82547,AEDGPGJ,586-493-2330,-22.602943604514408 70.69356776311116
17015,LIUOVC,781-455-1261,60.218917461217075 64.21225680570161
82550,LIDYHQ,849-450-3624,14.137967429755804 169.98200601178885
49783,QTDLQRCC,780-391-8411,82.9288929610018 149.72409368895467
82557,FWYNFC,397-643-8761,-38.07810352297324 99.63507755150847
82556,XJXHEXEUV,676-538-8214,-49.585499735387266 118.28597828303583
82561,JBLSA,785-345-9640,-80.72206879172393 28.787042163611996
82563,OFHNTSOSN,782-441-6678,13.972624034144246 21.512427059845287
82567,WYBWMXV,476-360-4519,-55.41757138833839 111.37549054109401
49801,IQPRXUOJ,277-142-7297,-36.21108756704595 167.6382893373869
17034,IYUYYFXY,275-506-9584,25.401539473655518 86.9388640082119
49807,CBWYQDUPU,205-475-5293,82.80565421271996 5.366650916965074
49808,WEMWOOR,110-684-9151,30.60969417584799 39.32698680065666
49810,HADLUIXKL,337-255-5621,-64.30825246606297 96.75580507054404
49811,BNHHXOBG,763-717-9094,71.5410511254002 160.19898060461742
49812,ANMLKP,482-622-1705,86.2444790973635 88.90878721520106
82583,YGQBX,529-545-3563,20.11538991030983 59.562907413680634
49814,GPXLF,637-110-6845,-31.059436436557668 57.43716457036388
17047,BMLSRVJXN,152-114-6771,-34.779029389904196 6.8975207011582835
49821,QWBRO,510-678-9005,-0.10217146748381367 49.28484796961219
82591,POEAKD,674-422-6961,-88.3663817799308 52.58901986843634
17056,ECOMECHVY,917-408-4063,-63.79087650707902 158.51832676689284
82592,QJVVNHSEP,445-169-1194,70.40499450481289 171.51417837501103
49826,LEIWSYUV,341-290-6407,-79.53353946009453 75.11639080346235
49828,BITKFS,289-103-8242,-14.037740684545255 48.606258732826575
82599,NCCWOXV,315-673-2042,12.306127753537083 129.6255353156763
17062,QJRWY,995-612-2463,-26.872670631975765 76.15110922967112
82598,PXAKT,179-504-7512,-59.025584654304495 30.78632492263961
82601,YIPUGTJF,562-132-5344,-4.1139973504531895 169.37832692397728
17068,QKINYU,374-493-2372,-36.761137671807575 107.88170380558167
17071,UJCHWKXYU,246-476-8205,-20.984577303701755 40.635999622313406
